meta,id,tweet,sentiment,emotion
meta,13444,dj rock meri darl itna mat karwaya karo apn ap hinjdd mard samjhn lago mahol kyun l,negative,anger
meta,43019,28 chacha 10sal cm rahan bad madhya pradesh wasiyo seva karan nahi socha aaj achanak bh,negative,anger
meta,27724,south africa kici b pakistani passport gum honi per new ni banta,neutral,others
meta,14294,haramzada tu tera baap tera khandanzahar tere bjp wale ugalt haiaur asad sahab bar,negative,anger
meta,16909,alway gun thi alway thi ep,neutral,others
meta,25571,hat iron ladi indiai use dream rani jhansi,positive,joy
meta,3942,007 polic chiay ais logon mana kate samajh nahi aata polic biki hii,negative,anger
meta,27132,shaikh10 suwar insaan ban nahi sakt suwaro soch jahilp,negative,anger
meta,28816,aik soch pehchan aay watan say upper tera naam har dil awaz dil dil awaz pakistan zi,positive,joy
meta,13047,kalu mama rote reht yaha 1 hindu thelewal 15 muslim logo milkar pit pit hatya,negative,anger
meta,20303,need love love cant get enough love cant live without love cant get,neutral,others
meta,9676,cogratul modiji today happi becaus get prime minist pleas give repli us,positive,joy
meta,9244,buttler bowl wahab nice sweven dream alway pakistani first engla,positive,joy
meta,4586,nighat bhai sirf social media pe woman empower baat nahi honi chahiy balki real,neutral,others
meta,18712,support savkasath savka vika onli modi visva,positive,joy
meta,24250,gujjar1 maa sha allahbohat khoob wish shehri also follow paindu,positive,joy
meta,25072,tysm happi alway n allah pka bless u n ever ur prblm must finish inshallha,positive,joy
meta,36149,sucha shameee fuck uppp meee,negative,anger
meta,40806,best bhai maar khelo,positive,joy
meta,24516,kyu bai anti modi josh itni jaldi chalaa gayaa sad give illog chidish statement suit,negative,sadness
meta,686,100th signalthank visit fancafea littl thing bring great happi us fanshav,positive,joy
meta,911,fuck doe thi mean neech band kark rakhna jyada kholn jaroorat hani,negative,anger
meta,12863,humari tarif sa pakistan armi dil wo jan sa advanc eid mubarak,positive,joy
meta,36332,congratul narendra modi ji 2 prime ministerof india karna baat karna cha,positive,joy
meta,28629,tu sb bolta rheo tujai bolai ga nhi chutiya sala bhaut bo,negative,anger
meta,8518,mananiya cm sahab apki sarker modi ji app binarm niwedan kri,positive,joy
meta,809,khayal apki nazron woh document nehein guzra ji apk papa bahir janey keley mushar,neutral,others
meta,20526,habed ririn yang lucuuuuuu wish u besttttt kyaaa awet tr doinya cieci luv uuuuu,neutral,others
meta,28766,follow thank bhiya,positive,joy
meta,13084,jay jagannath pm namsker desh khu hong jay jagannath darsan hoga 2 p nanend modi ji,positive,joy
meta,5790,bear bjp chutiya banaya desh logo vote pehel armi lekr polit kiya vote pana liya,negative,anger
meta,22509,bhagat kaun bola modest bann marwa liy na wo kamara jais chutiy,negative,anger
meta,44102,nigga play much huhlmaoo,neutral,others
meta,19911,himat en kbbi nhi mlni jub en k sathfawad chaudhari murad saeed jesi logo mojod,neutral,others
meta,9303,bc bhaag gaya 4daystobharat,neutral,others
meta,35601,na na balak ais logo bajan kafi maza aata inh ban diya tweeter bore jayega,neutral,others
meta,42544,want girl bu bolti jae cup kr k sunta rao,neutral,others
meta,30545,billion billion dollar pound euro kiy maa bhosd dhandha chala kr ada karmng kya,neutral,others
meta,19218,hayee u final jahangir bhai jalwa toh dekho,positive,joy
meta,41,madarchod mull mathura nahi dikha mullo hindu iss liy mara vo lass pais mag liy,negative,disgust
meta,22931,qst citi sandwich make yet,neutral,others
meta,43681,roj roj school school chillaan better haischool school chillat raho student fail rshe,positive,joy
meta,36731,jala mat sticker bhej merr pass nhi,neutral,others
meta,18657,alhumdulillah good time caus pakarmedforc protect us ia allah ap,positive,joy
meta,26159,brigad dayar18 wo celeb uss jrurt nhi uss krwao,neutral,others
meta,24744,someth sit right spirit realli know,neutral,others
meta,12115,fake femin tere pa rakh saliter jais kamini baja puri woman naam kharap,negative,anger
meta,44037,nigga sleep slide bruhjust get ticket let kasi knowyou good end,neutral,others
meta,39956,dhanya prabhu jyse vykathi bharat praja sowbhagya vikaa jay,positive,joy
meta,40821,debat k pannel mai oweshi parti k ghatia pervakta mat bulai desh mai nafrat felaney wale nhi sunna chahata,negative,anger
meta,25056,ind na na na na bhul chuke tumh bula k keju delhi waal samjh mai aaya jant,positive,sadness
meta,40026,musalman jais nahi socht hinduo jais nahi socht hinduo chor luter daaku aat,neutral,others
meta,13002,ramdev kya ramdev bechega,neutral,others
meta,30806,larkaa ni msla ni jisko pta ni us puch b liya tou kia kch ni,neutral,others
meta,31701,love shah rukh khan,positive,joy
meta,29250,love thoma stanley holland amaz 23rd,positive,joy
meta,27391,lanat tm pay peer qadri kuttay haramzaday lanat es khanzeer k buchay langray khadim pay tawaifoun nasal harami,negative,anger
meta,39960,salman khan mega entri risingstar3 aisa entri nehi le sakta love bhai abki baar 500 cr paar bharat,positive,joy
meta,14047,patrag upper wale lathi mai awaaz nahi hoti padti agla pilchla,negative,anger
meta,1655,modi chor pta k evm set chuki h elect inform kr diya gaya h k hme 300 seat chahiy e,negative,anger
meta,5256,gogri time aayega kaun bola mujs na payega reserv quota anth aayega jaisa open merit lala modi,neutral,others
meta,24309,mess around comic font base handwrit inspir ghostgreen font roya gorgeou,neutral,others
meta,13627,sharma hahahahaha bc sonch dooba hoga aaja sharma laundey scotch marega bc,neutral,others
meta,2767,abe sale jholachhap chaap yeh ghatna mp mai hui jaha sarka,neutral,others
meta,9619,cwc aaj kaha cong sanvidhan raksha liy ladti rahegikya unka aarth modi sarkar sanvidh,positive,anger
meta,26,best luck sir world cup liy bhot bhot subhkamnay,positive,joy
meta,25603,fuck thi anxieti fkn go bed wan na km,negative,anger
meta,16982,kapil ji veri biggest fan rajasthan mumbai gumn aaiya hu kya mje aapk,positive,joy
meta,18838,shrimaan kon dunya ghum rahai kya congress parti jantta k sawalon k parti jawab deh k,negative,anger
meta,27374,jain acharya ashirwad bottom heart u win one time,positive,joy
meta,23931,leader hokar kehn chalta taraf safdar,neutral,others
meta,38068,tujhay itni takle iss toh baat nahi toh kpk shift ja jaha teray handsom,neutral,others
meta,33771,log sirf appka post bina dekh like dete haipadhn zarurat nahi hoti ba post,negative,anger
meta,1908,vishwaroopam god enter destin ejipura rama templ god bless everyon go pride ejipur,positive,joy
meta,37077,congress hindu pm banat mat bhulo tweet karn pahl dimag ilaz kara lo,negative,anger
meta,40867,kya yesa niyam nahi bjp sarkar laga sakti desh hit liy bharat mai pakistan jhanda lahrat,neutral,others
meta,28367,nh l n nh em g stay strong lalisaw alway love,positive,joy
meta,24156,hahahahah see thi whi super wolf savag hell alway true sever game,positive,joy
meta,34934,14 pilla self troller dekh bh srk tax bhark teri bah bh faad diya,negative,anger
meta,14706,mamataarrestsrambhakt chant jai shri ram enough get brand goon west bengalassert ident crime,negative,anger
meta,30313,jcb khudhai dekhn jao bhai ji import,neutral,others
meta,14088,bjp jeet samast jharkhand wasiyo bharat wasiyo dher sari subhkamnay hamar jee,positive,joy
meta,39880,thi scene realli break heart berharap aapi boy berjuang sampai akhir,neutral,others
meta,24457,dil garden garden reiya ha bhtt maja reiya ha,positive,joy
meta,4148,chaa gaay bhai keep win,positive,joy
meta,17067,thank alot hafeez bhai good luck world cup inshallha well prayer youhttpstcosi7z3,neutral,joy
meta,43426,despit financi challeng urmila emerg true champion realis illeffect open defecat,positive,joy
meta,1003,bholi bhayaaufffff dil jeet liya ap nelov imran bhaimind blow ap act haialla,positive,joy
meta,19724,yeah work hard like modi ji jinhin economi coma pahuncha diya next 5 year,positive,joy
meta,4408,sir u look smart bachpan k pic ap kitn cute lg rhe,positive,joy
meta,35354,istandwithrahulgandhi poora poora kunba nautanki bhara hua one initi bjarat,negative,anger
meta,20712,patrag byarat mata jay vand matram jay hind sena jay hind ja,positive,joy
meta,38874,rahul kami wo na mard tu kya ussko baacha dega kya harami saal,negative,anger
meta,3827,8 day leftin shah gee birthday mazzzzyyyyi bhai happi birthday advanc khush,negative,joy
meta,24762,bjp aapka aukat nahi samjha nal pichh kyo lage log nal laga leng logo,neutral,others
meta,8756,neta ak muslaman vote nahi mila transfer gaya boolta ushs kyu nahi puc,neutral,others
meta,9106,wrath ooooo love thi lot thank,neutral,others
meta,40510,yogesh93 soniya kamini kamina nahi,negative,anger
meta,35331,soul lama 2 kasauti zindagi kabhi nahi saa bahu serial nahi dekhti kabhi nahi dekha,neutral,others
meta,32784,apki bat agre krta magar bhai meri nazar ulama respect sub ziyada,positive,joy
meta,1815,har channel pe jaa jaa bezzti karvaan acha raho good,negative,anger
meta,28787,heartiest dear prime minist ji may god shower upon strength wisdom,positive,joy
meta,36336,yahi problem h maim isdesh garibi sirf social media tweet krke speech dekar khatam,negative,anger
meta,13165,teri bhen chut mai ghu kye teri,negative,disgust
meta,3768,bc shahrukh khan angrezi version kyun ban raha tunahi milni wo tujhedilebekhabar meri,negative,anger
meta,22303,woo hoo one thing make gold promot sens,positive,joy
meta,12681,bjp jaal mat fasiy log emot sath khelker jitt pl samjhn k,negative,anger
meta,15232,ramzan rape murder children kidnap sell prostitut fiqr nahi h,negative,anger
meta,35091,khadim rizvi kia muqabla kutt k uss 35 lakh vote mile isk kon ha support ba ja,negative,anger
meta,17431,call israelit believ tmh,neutral,others
meta,25498,problem limit sindh pakistan ever muslim attain even 20,neutral,others
meta,18679,modi ji pleas help us get hard earn moneymodisarkar onli hope uskarnataka state gover,neutral,others
meta,5939,buddh shoba nahi deta bekaar tau tu jail makhiya marn bheja haikhattarji,negative,anger
meta,37108,dikhan ga bijli bad tareen loadshid awam shadid mushkilat samna awami numayendi ghaib notic laini w,neutral,others
meta,45066,shah sir ap miliyega unh kahiyega ayesha bot miss kr rahi jaldi twitter pr ae asksrk kr lein asksid,neutral,others
meta,19172,sara1 khujli hoti,neutral,others
meta,43653,log log keh rahay 1992 k worldcup b west indi pehla match haray thi inn zraaa samnay lao anni diyya mzak ay pakvswi,neutral,others
meta,13858,aapko sharm nahi aati iss haal jais leader nahi pahuchaya hainagar zara si sha,negative,anger
meta,42306,sri narendra modi ji jay jay kara bjp 21 state form govt victori th via,positive,joy
meta,6225,happi birthday g1 mrsdecarlo good,positive,joy
meta,25053,tarah receiv hone khatam jayeng life depend hoti ise ghataya badhaya nahi ja sakta janm k sa,neutral,others
meta,24760,speak agar sb nahi rahe iska mtlb nahi sach musalmaan nahi hoaur,neutral,others
meta,13428,itn imaandar log k sath aagay aapdesh 2011 anshan dikhakar anna hazar,neutral,others
meta,13917,sunoo leke aougi warna tumh ghusn nahi dena senorita k pech hath,neutral,others
meta,17682,tere ishq doob gaya uss duniya lehro darna kya one beauti line ever write tran,neutral,others
meta,4524,congratul sir ume anney walley 5 saal desh greebi nikalkar trakki shikhar,positive,joy
meta,19590,mohtarma kehti k khat likhnay maqsad sifarish nahi balkey cv nishan dahi karna mt,neutral,others
meta,16512,sirji wo unki marji tv debat circu na bhejn kisino aapko nahi rokan aapko,neutral,others
meta,8215,tera rasta kabhi nahi sakta tu bhagwan bolta bhagwan bhaga,negative,anger
meta,13824,haha funni sarfaraz aokat k samni ap usi hathi samj rahi hen,negative,joy
meta,10430,gyan thinker mull hoatankwadi suport kart hotumko ib pe yakin nahi court pe yakin n,neutral,others
meta,19701,congrat kukkur premi shri sirw give vote crackeryukt diwalipl care hindu praja,positive,joy
meta,44714,harami video bna rha awaz usi bilkul saf pta chal rha mariam safder video apn,neutral,others
meta,28011,khan hypocrisi best ladi kudo,neutral,others
meta,5306,us maa dukh alam kya hoga jisko beta apn sath nahi rakh pa raha woh pm n,negative,sadness
meta,25815,jhotay pe khuda laanat,neutral,others
meta,12885,pakistan usk girdo nawah c chlane k mosam hua chta,neutral,others
meta,28103,sirf hindu musalmaan krte rh jaaog godi media kabhi kabhar gsp gdp unemploy rate b,negative,anger
meta,9412,lahor qaland jala pakistan team match phook phook dekhta haiwithout ani ume,neutral,others
meta,32342,chyutiy nahi samjh galti rahul gandhi,negative,anger
meta,13804,kohinoor super valu basmati rice 5 kg rs450 super review link,positive,joy
meta,5836,fox29goodday mama mon shout put happi 81st birthday mama love moon n back love crazi daug,positive,joy
meta,35324,great interview moy realli enjoy episod onc al mikel madar alright la pa,positive,joy
meta,753,bilkul shi abki bar suar goli mari jay,negative,anger
meta,21784,lagaleab bc na aan wala number baklol yehttpst,negative,anger
meta,17375,dhan dhan satguru tera aasra ji pita ji sewa simran parmarth krne bal bkshna ji,positive,joy
meta,41109,yahi subha hogayi 6 year one magic moment bollywood,neutral,joy
meta,43439,vasanthh thalapathybirthdaymonth 21daystogo4thalapathybday thalapathi birthday month special sachein movi photosho,neutral,joy
meta,8444,isi liy tu sala bkchod haakitno juta khayega pr teri bkchodi nhi jayegichay pakor tikki et,negative,anger
meta,14725,ind kapil ji namaskar good suggestionlet tweet didi twitter act jai shree ram,positive,joy
meta,35530,ria kal pakistan ghatna liy modi blame kiya,positive,anger
meta,39014,nariend modi ji jeet hui ha 350 mp nhi modi nam say vote magta ha sudhar jao 5sal time ha k,negative,anger
meta,19357,shukar h dateya tera shukar h mehar bnayi rkhi cute bro hua h maama ji k ghar pe mehar krna,positive,joy
meta,14632,tareekh b zror sawal kri gi jb lig 1 chor defemd kr rhi us olad ghadaron sath dy ri thi dosrin,negative,anger
meta,6041,manniya ravishankar prasad ji aagrah ji gaon alawalpur god liya u,neutral,others
meta,33561,thefilm bharat within share moment defin stand chanc meet salman khan mumbai iambh,neutral,others
meta,39307,abe jaa jesu gin chaat randi aulaad warna teri maa naga kark chod dunga bsdk madhr cho,negative,disgust
meta,33282,angrejo taluaa chhate kyaa kaaran jawahar lal ak danda nahi padaa jahaa hazaaro apni kurbaa,negative,anger
meta,12602,pray long healthi life modi jimodi 2024teesri baar modi sarkaar,positive,joy
meta,14075,bhaag far end come,negative,anger
meta,17437,happi birthday one nicest peopl ever meet bhau wish thi birthday b,positive,joy
meta,33627,arr abb kitna trigger karengi shareef logon koyeh bjp support without fail itn badtameez,negative,anger
meta,12949,zayada garaj chamak nhi rahe presid sb na us din ghaib,negative,anger
meta,13060,good night samj aye smaj jana frandswrna bharta mata jai,positive,joy
meta,39441,happi birthday least favorit kinney good one brother,positive,joy
meta,42308,well begin desh kisiko darr mehsu call shah hmoindiasardar 2,negative,others
meta,32202,bhai ap kahan pr border pr,neutral,others
meta,8959,harsh bilkul sir patel ji wali reflect h shah ji hume toh proud h apn pu,positive,joy
meta,20554,janm diva subhkamnayejinhon desh k liy kalapani jaisi saja hast hast saha aj hum jais yuvao k,neutral,others
